SPECIES,HUC8,ORIGIN,POINTDATA
Catostomus commersonii,05120201,Native,TRUE
Catostomus commersonii,05120202,Native,TRUE
Catostomus commersonii,05120203,Native,TRUE
Catostomus commersonii,05120204,Native,TRUE
Catostomus commersonii,05120205,Native,TRUE
Catostomus commersonii,05120206,Native,TRUE
Catostomus commersonii,05120207,Native,TRUE
Catostomus commersonii,05120208,Native,TRUE
Catostomus commersonii,05120209,Native,TRUE
Catostomus commersonii,05120108,Native,TRUE
Catostomus commersonii,05120111,Native,TRUE
Catostomus commersonii,07120001,Native,TRUE
Catostomus commersonii,05140101,Native,TRUE
Catostomus commersonii,04050001,Native,TRUE
Catostomus commersonii,04100003,Native,TRUE
Catostomus commersonii,05090203,Native,TRUE
Catostomus commersonii,05120103,Native,TRUE
Catostomus commersonii,10250017,Native,TRUE
Catostomus commersonii,10260001,Native,TRUE
Catostomus commersonii,10260003,Native,FALSE
Catostomus commersonii,10260005,Native,TRUE
Catostomus commersonii,10260006,Native,TRUE
Catostomus commersonii,10260007,Native,FALSE
Catostomus commersonii,10260008,Native,TRUE
Catostomus commersonii,10260009,Native,TRUE
Catostomus commersonii,10260010,Native,TRUE
Catostomus commersonii,10260011,Native,TRUE
Catostomus commersonii,10260012,Native,FALSE
Catostomus commersonii,10260013,Native,TRUE
Catostomus commersonii,10260014,Native,TRUE
Catostomus commersonii,10260015,Native,FALSE
Catostomus commersonii,10270101,Native,TRUE
Catostomus commersonii,10270102,Native,TRUE
Catostomus commersonii,10270103,Native,TRUE
Catostomus commersonii,10270104,Native,TRUE
Catostomus commersonii,10290101,Native,TRUE
Catostomus commersonii,11030001,Native,TRUE
Catostomus commersonii,11030003,Native,FALSE
Catostomus commersonii,11070201,Native,FALSE
Catostomus commersonii,11070205,Native,TRUE
Catostomus commersonii,10300101,Native,TRUE
Catostomus commersonii,11070207,Native,TRUE
Catostomus commersonii,10240005,Native,TRUE
Catostomus commersonii,10240007,Native,TRUE
Catostomus commersonii,10250016,Native,TRUE
Catostomus commersonii,10270205,Native,TRUE
Catostomus commersonii,10270207,Native,TRUE
Catostomus commersonii,05070203,Native,TRUE
Catostomus commersonii,05070204,Native,TRUE
Catostomus commersonii,05090104,Native,TRUE
Catostomus commersonii,05100101,Native,TRUE
Catostomus commersonii,05100102,Native,TRUE
Catostomus commersonii,05100201,Native,TRUE
Catostomus commersonii,05100202,Native,TRUE
Catostomus commersonii,05100203,Native,TRUE
Catostomus commersonii,05100204,Native,TRUE
Catostomus commersonii,05100205,Native,TRUE
Catostomus commersonii,05110001,Native,TRUE
Catostomus commersonii,05110002,Native,TRUE
Catostomus commersonii,05110003,Native,TRUE
Catostomus commersonii,05110004,Native,TRUE
Catostomus commersonii,05110005,Native,TRUE
Catostomus commersonii,05110006,Native,FALSE
Catostomus commersonii,05130102,Native,TRUE
Catostomus commersonii,05130103,Native,TRUE
Catostomus commersonii,05140102,Native,TRUE
Catostomus commersonii,05140103,Native,TRUE
Catostomus commersonii,05140205,Native,TRUE
Catostomus commersonii,06040006,Native,TRUE
Catostomus commersonii,05140206,Native,TRUE
Catostomus commersonii,05140104,Native,TRUE
Catostomus commersonii,05140201,Native,TRUE
Catostomus commersonii,05140202,Native,FALSE
Catostomus commersonii,05090103,Native,TRUE
Catostomus commersonii,05090201,Native,TRUE
Catostomus commersonii,08010201,Native,TRUE
Catostomus commersonii,01070004,Native,TRUE
Catostomus commersonii,01070005,Native,TRUE
Catostomus commersonii,01080202,Native,TRUE
Catostomus commersonii,01080204,Native,TRUE
Catostomus commersonii,01090002,Native,TRUE
Catostomus commersonii,01070006,Native,TRUE
Catostomus commersonii,01080201,Native,TRUE
Catostomus commersonii,02020003,Native,TRUE
Catostomus commersonii,01090003,Native,TRUE
Catostomus commersonii,01080203,Native,TRUE
Catostomus commersonii,02060003,Native,TRUE
Catostomus commersonii,02060004,Native,TRUE
Catostomus commersonii,02060006,Native,TRUE
Catostomus commersonii,02060002,Native,TRUE
Catostomus commersonii,02060005,Native,TRUE
Catostomus commersonii,02070009,Native,TRUE
Catostomus commersonii,02070011,Native,TRUE
Catostomus commersonii,02070002,Native,TRUE
Catostomus commersonii,05020006,Native,TRUE
Catostomus commersonii,01010002,Native,TRUE
Catostomus commersonii,01010003,Native,TRUE
Catostomus commersonii,01010004,Native,TRUE
Catostomus commersonii,01010005,Native,TRUE
Catostomus commersonii,01020001,Native,TRUE
Catostomus commersonii,01020002,Native,TRUE
Catostomus commersonii,01020003,Native,TRUE
Catostomus commersonii,01020004,Native,TRUE
Catostomus commersonii,01020005,Native,TRUE
Catostomus commersonii,01030002,Native,TRUE
Catostomus commersonii,01030003,Native,TRUE
Catostomus commersonii,01050002,Native,TRUE
Catostomus commersonii,01050003,Native,TRUE
Catostomus commersonii,01060001,Native,TRUE
Catostomus commersonii,01010006,Native,FALSE
Catostomus commersonii,01010007,Native,TRUE
Catostomus commersonii,01010008,Native,TRUE
Catostomus commersonii,01010010,Native,TRUE
Catostomus commersonii,01050001,Native,TRUE
Catostomus commersonii,01050004,Native,TRUE
Catostomus commersonii,04150600,Native,FALSE
Catostomus commersonii,01040002,Native,TRUE
Catostomus commersonii,04030109,Native,TRUE
Catostomus commersonii,04050002,Native,TRUE
Catostomus commersonii,04050003,Native,TRUE
Catostomus commersonii,04050004,Native,TRUE
Catostomus commersonii,04050005,Native,TRUE
Catostomus commersonii,04050006,Native,TRUE
Catostomus commersonii,04050007,Native,TRUE
Catostomus commersonii,04060101,Native,TRUE
Catostomus commersonii,04060104,Native,TRUE
Catostomus commersonii,04080202,Native,TRUE
Catostomus commersonii,04090004,Native,TRUE
Catostomus commersonii,04090005,Native,TRUE
Catostomus commersonii,04100002,Native,TRUE
Catostomus commersonii,04030108,Native,TRUE
Catostomus commersonii,07010102,Native,FALSE
Catostomus commersonii,07010105,Native,TRUE
Catostomus commersonii,07010106,Native,TRUE
Catostomus commersonii,07010107,Native,TRUE
Catostomus commersonii,07010108,Native,TRUE
Catostomus commersonii,07010201,Native,TRUE
Catostomus commersonii,07010202,Native,TRUE
Catostomus commersonii,07010203,Native,TRUE
Catostomus commersonii,07010204,Native,TRUE
Catostomus commersonii,07010205,Native,TRUE
Catostomus commersonii,07010206,Native,TRUE
Catostomus commersonii,07010207,Native,TRUE
Catostomus commersonii,07020002,Native,TRUE
Catostomus commersonii,07020004,Native,TRUE
Catostomus commersonii,07020005,Native,TRUE
Catostomus commersonii,07020006,Native,TRUE
Catostomus commersonii,07020007,Native,TRUE
Catostomus commersonii,07020008,Native,TRUE
Catostomus commersonii,07020010,Native,TRUE
Catostomus commersonii,07020011,Native,TRUE
Catostomus commersonii,07020012,Native,TRUE
Catostomus commersonii,07030004,Native,TRUE
Catostomus commersonii,07040002,Native,TRUE
Catostomus commersonii,07040004,Native,TRUE
Catostomus commersonii,07040008,Native,TRUE
Catostomus commersonii,07100001,Native,TRUE
Catostomus commersonii,09020102,Native,TRUE
Catostomus commersonii,09020103,Native,TRUE
Catostomus commersonii,09020106,Native,TRUE
Catostomus commersonii,09020108,Native,TRUE
Catostomus commersonii,09020303,Native,TRUE
Catostomus commersonii,09020305,Native,TRUE
Catostomus commersonii,09020306,Native,TRUE
Catostomus commersonii,09020309,Native,TRUE
Catostomus commersonii,09020312,Native,TRUE
Catostomus commersonii,09020104,Native,TRUE
Catostomus commersonii,09020301,Native,TRUE
Catostomus commersonii,09020311,Native,TRUE
Catostomus commersonii,07020001,Native,TRUE
Catostomus commersonii,07040001,Native,TRUE
Catostomus commersonii,07040003,Native,TRUE
Catostomus commersonii,07040006,Native,TRUE
Catostomus commersonii,07110003,Native,TRUE
Catostomus commersonii,07110005,Native,TRUE
Catostomus commersonii,07110006,Native,TRUE
Catostomus commersonii,07110007,Native,TRUE
Catostomus commersonii,07110008,Native,TRUE
Catostomus commersonii,07140102,Native,TRUE
Catostomus commersonii,07140103,Native,TRUE
Catostomus commersonii,07140104,Native,TRUE
Catostomus commersonii,07140107,Native,TRUE
Catostomus commersonii,10280202,Native,TRUE
Catostomus commersonii,10280203,Native,TRUE
Catostomus commersonii,10290105,Native,TRUE
Catostomus commersonii,10290106,Native,TRUE
Catostomus commersonii,10290107,Native,TRUE
Catostomus commersonii,10290108,Native,TRUE
Catostomus commersonii,10290109,Native,TRUE
Catostomus commersonii,10290110,Native,TRUE
Catostomus commersonii,10290111,Native,TRUE
Catostomus commersonii,10290201,Native,TRUE
Catostomus commersonii,10290202,Native,TRUE
Catostomus commersonii,10290203,Native,TRUE
Catostomus commersonii,10300102,Native,TRUE
Catostomus commersonii,10300103,Native,TRUE
Catostomus commersonii,10300104,Native,TRUE
Catostomus commersonii,10300200,Native,TRUE
Catostomus commersonii,11010002,Native,TRUE
Catostomus commersonii,11010008,Native,TRUE
Catostomus commersonii,07110002,Native,TRUE
Catostomus commersonii,10240010,Native,FALSE
Catostomus commersonii,10240012,Native,TRUE
Catostomus commersonii,10280101,Native,TRUE
Catostomus commersonii,10280103,Native,TRUE
Catostomus commersonii,10280201,Native,TRUE
Catostomus commersonii,10240011,Native,TRUE
Catostomus commersonii,10290103,Native,TRUE
Catostomus commersonii,10290104,Native,TRUE
Catostomus commersonii,11070208,Native,TRUE
Catostomus commersonii,09040001,Native,TRUE
Catostomus commersonii,10020001,Native,TRUE
Catostomus commersonii,10020002,Native,FALSE
Catostomus commersonii,10020003,Native,FALSE
Catostomus commersonii,10020004,Native,TRUE
Catostomus commersonii,10020005,Native,TRUE
Catostomus commersonii,10020008,Native,FALSE
Catostomus commersonii,10030101,Native,TRUE
Catostomus commersonii,10030102,Native,TRUE
Catostomus commersonii,10030103,Native,TRUE
Catostomus commersonii,10030104,Native,TRUE
Catostomus commersonii,10030105,Native,TRUE
Catostomus commersonii,10030201,Native,FALSE
Catostomus commersonii,10030202,Native,TRUE
Catostomus commersonii,10030203,Native,FALSE
Catostomus commersonii,10030204,Native,FALSE
Catostomus commersonii,10030205,Native,FALSE
Catostomus commersonii,10040101,Native,FALSE
Catostomus commersonii,10040102,Native,FALSE
Catostomus commersonii,10040103,Native,TRUE
Catostomus commersonii,10040104,Native,FALSE
Catostomus commersonii,10040105,Native,FALSE
Catostomus commersonii,10040106,Native,FALSE
Catostomus commersonii,10040201,Native,TRUE
Catostomus commersonii,10040202,Native,TRUE
Catostomus commersonii,10040203,Native,TRUE
Catostomus commersonii,10040204,Native,FALSE
Catostomus commersonii,10040205,Native,FALSE
Catostomus commersonii,10050001,Native,TRUE
Catostomus commersonii,10050002,Native,TRUE
Catostomus commersonii,10050003,Native,FALSE
Catostomus commersonii,10050004,Native,TRUE
Catostomus commersonii,10050005,Native,TRUE
Catostomus commersonii,10050006,Native,FALSE
Catostomus commersonii,10050007,Native,FALSE
Catostomus commersonii,10050008,Native,FALSE
Catostomus commersonii,10050009,Native,FALSE
Catostomus commersonii,10050010,Native,FALSE
Catostomus commersonii,10050011,Native,FALSE
Catostomus commersonii,10050012,Native,FALSE
Catostomus commersonii,10050013,Native,TRUE
Catostomus commersonii,10050014,Native,TRUE
Catostomus commersonii,10050015,Native,FALSE
Catostomus commersonii,10050016,Native,FALSE
Catostomus commersonii,10060001,Native,TRUE
Catostomus commersonii,10060002,Native,TRUE
Catostomus commersonii,10060003,Native,TRUE
Catostomus commersonii,10060004,Native,FALSE
Catostomus commersonii,10060005,Native,TRUE
Catostomus commersonii,10060006,Native,TRUE
Catostomus commersonii,10070002,Native,TRUE
Catostomus commersonii,10070003,Native,TRUE
Catostomus commersonii,10070004,Native,TRUE
Catostomus commersonii,10070005,Native,TRUE
Catostomus commersonii,10070007,Native,TRUE
Catostomus commersonii,10070008,Native,FALSE
Catostomus commersonii,10080015,Native,FALSE
Catostomus commersonii,10090102,Native,TRUE
Catostomus commersonii,10090209,Native,FALSE
Catostomus commersonii,10090210,Native,FALSE
Catostomus commersonii,10100001,Native,TRUE
Catostomus commersonii,10100002,Native,FALSE
Catostomus commersonii,10100003,Native,TRUE
Catostomus commersonii,10100005,Native,TRUE
Catostomus commersonii,10110202,Native,TRUE
Catostomus commersonii,10100004,Native,TRUE
Catostomus commersonii,10110204,Native,TRUE
Catostomus commersonii,10020007,Native,FALSE
Catostomus commersonii,10080016,Native,FALSE
Catostomus commersonii,10090207,Native,FALSE
Catostomus commersonii,03020101,Native,TRUE
Catostomus commersonii,03020102,Native,TRUE
Catostomus commersonii,03020201,Introduced,TRUE
Catostomus commersonii,03030002,Introduced,TRUE
Catostomus commersonii,04120104,Native,TRUE
Catostomus commersonii,09020314,Native,TRUE
Catostomus commersonii,09020302,Native,TRUE
Catostomus commersonii,09020304,Native,TRUE
Catostomus commersonii,07010101,Native,TRUE
Catostomus commersonii,09030006,Native,TRUE
Catostomus commersonii,09030007,Native,TRUE
Catostomus commersonii,09030008,Native,TRUE
Catostomus commersonii,09030010,Native,FALSE
Catostomus commersonii,09030003,Native,TRUE
Catostomus commersonii,09030009,Native,TRUE
Catostomus commersonii,04030107,Native,TRUE
Catostomus commersonii,04030110,Native,TRUE
Catostomus commersonii,04030111,Native,TRUE
Catostomus commersonii,04030112,Native,TRUE
Catostomus commersonii,04060102,Native,TRUE
Catostomus commersonii,04060103,Native,TRUE
Catostomus commersonii,04060106,Native,TRUE
Catostomus commersonii,04060107,Native,TRUE
Catostomus commersonii,04080201,Native,TRUE
Catostomus commersonii,04080203,Native,TRUE
Catostomus commersonii,04080204,Native,TRUE
Catostomus commersonii,04080205,Native,TRUE
Catostomus commersonii,04090003,Native,TRUE
Catostomus commersonii,04030106,Native,TRUE
Catostomus commersonii,07010103,Native,TRUE
Catostomus commersonii,07030003,Native,TRUE
Catostomus commersonii,09030001,Native,TRUE
Catostomus commersonii,09030002,Native,TRUE
Catostomus commersonii,09030005,Native,TRUE
Catostomus commersonii,07030002,Native,TRUE
Catostomus commersonii,07050001,Native,TRUE
Catostomus commersonii,07050002,Native,TRUE
Catostomus commersonii,07070001,Native,TRUE
Catostomus commersonii,07030001,Native,TRUE
Catostomus commersonii,04070001,Native,TRUE
Catostomus commersonii,04070002,Native,TRUE
Catostomus commersonii,04070005,Native,TRUE
Catostomus commersonii,04070006,Native,TRUE
Catostomus commersonii,04070007,Native,TRUE
Catostomus commersonii,04080101,Native,TRUE
Catostomus commersonii,04080102,Native,TRUE
Catostomus commersonii,04080103,Native,TRUE
Catostomus commersonii,04080206,Native,TRUE
Catostomus commersonii,04020203,Native,TRUE
Catostomus commersonii,04020202,Native,TRUE
Catostomus commersonii,04020101,Native,TRUE
Catostomus commersonii,04020102,Native,TRUE
Catostomus commersonii,04020105,Native,TRUE
Catostomus commersonii,04020201,Native,TRUE
Catostomus commersonii,04020104,Native,TRUE
Catostomus commersonii,04020103,Native,TRUE
Catostomus commersonii,04010201,Native,TRUE
Catostomus commersonii,04010301,Native,TRUE
Catostomus commersonii,04010302,Native,TRUE
Catostomus commersonii,10080004,Native,FALSE
Catostomus commersonii,10080005,Native,TRUE
Catostomus commersonii,04060105,Native,TRUE
Catostomus commersonii,04060200,Native,TRUE
Catostomus commersonii,04070003,Native,TRUE
Catostomus commersonii,04070004,Native,TRUE
Catostomus commersonii,04090002,Native,TRUE
Catostomus commersonii,04010202,Native,TRUE
Catostomus commersonii,04080104,Native,TRUE
Catostomus commersonii,04080300,Native,TRUE
Catostomus commersonii,04090001,Native,TRUE
Catostomus commersonii,04010101,Native,TRUE
Catostomus commersonii,04010102,Native,TRUE
Catostomus commersonii,04020300,Native,TRUE
Catostomus commersonii,05060001,Native,TRUE
Catostomus commersonii,10250014,Native,TRUE
Catostomus commersonii,10250010,Native,FALSE
Catostomus commersonii,10250015,Native,TRUE
Catostomus commersonii,10250011,Native,FALSE
