Species,HUC8,Origin,PointData
Cyprinella lutrensis,08030202,Native,True
Cyprinella lutrensis,08030204,Native,True
Cyprinella lutrensis,08030205,Native,True
Cyprinella lutrensis,08030206,Native,True
Cyprinella lutrensis,08030207,Native,True
Cyprinella lutrensis,08060201,Native,True
Cyprinella lutrensis,08060202,Native,True
Cyprinella lutrensis,08060203,Native,True
Cyprinella lutrensis,08060204,Native,True
Cyprinella lutrensis,08060205,Native,True
Cyprinella lutrensis,08060206,Native,True
Cyprinella lutrensis,03030002,Introduced,True
Cyprinella lutrensis,04060200,Introduced,True
Cyprinella lutrensis,10250014,Native,False
Cyprinella lutrensis,10250010,Native,False
Cyprinella lutrensis,10250015,Native,True
Cyprinella lutrensis,10250011,Native,True
